FOLIO,CONCESIONARIO,FECHA,ANIO,MES,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,A_TOTAL_E,A_V1_E,A_V2_E,A_V3_E,A_V4_E
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",15APR2019,2019,04,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"607,751",0,"35,742","569,044","2,965"
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",15MAY2019,2019,05,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"613,200",0,"35,151","575,087","2,962"
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",15JUN2019,2019,06,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"614,185",0,"34,155","576,952","3,078"
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JAN2013,2013,01,C087,CABLECOM,C087,CABLECOM,740,702,38,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15FEB2013,2013,02,C087,CABLECOM,C087,CABLECOM,775,736,39,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAR2013,2013,03,C087,CABLECOM,C087,CABLECOM,807,766,41,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15APR2013,2013,04,C087,CABLECOM,C087,CABLECOM,857,813,44,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAY2013,2013,05,C087,CABLECOM,C087,CABLECOM,906,860,46,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUN2013,2013,06,C087,CABLECOM,C087,CABLECOM,957,908,49,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUL2013,2013,07,C087,CABLECOM,C087,CABLECOM,"1,008",957,51,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15AUG2013,2013,08,C087,CABLECOM,C087,CABLECOM,"1,060","1,006",54,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15SEP2013,2013,09,C087,CABLECOM,C087,CABLECOM,"1,114","1,057",57,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15OCT2013,2013,10,C087,CABLECOM,C087,CABLECOM,"1,168","1,108",60,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15NOV2013,2013,11,C087,CABLECOM,C087,CABLECOM,"1,223","1,161",62,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15DEC2013,2013,12,C087,CABLECOM,C087,CABLECOM,"1,267","1,207",60,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JAN2014,2014,01,C087,CABLECOM,C087,CABLECOM,"1,359","1,228",128,3,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15FEB2014,2014,02,C087,CABLECOM,C087,CABLECOM,"1,374","1,195",179,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAR2014,2014,03,C087,CABLECOM,C087,CABLECOM,"1,421","1,204",217,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15APR2014,2014,04,C087,CABLECOM,C087,CABLECOM,"1,465","1,179",286,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAY2014,2014,05,C087,CABLECOM,C087,CABLECOM,"1,527","1,197",330,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUN2014,2014,06,C087,CABLECOM,C087,CABLECOM,"1,571","1,205",366,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUL2014,2014,07,C087,CABLECOM,C087,CABLECOM,"1,625","1,200",425,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15AUG2014,2014,08,C087,CABLECOM,G004,GRUPO TELEVISA,"1,691","1,150",541,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15SEP2014,2014,09,C087,CABLECOM,G004,GRUPO TELEVISA,"1,755","1,082",673,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15OCT2014,2014,10,C087,CABLECOM,G004,GRUPO TELEVISA,"1,835","1,131",704,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15NOV2014,2014,11,C087,CABLECOM,G004,GRUPO TELEVISA,"1,892","1,166",726,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15DEC2014,2014,12,C087,CABLECOM,G004,GRUPO TELEVISA,"1,959","1,207",752,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JAN2015,2015,01,C087,CABLECOM,G004,GRUPO TELEVISA,"2,051","1,264",787,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15FEB2015,2015,02,C087,CABLECOM,G004,GRUPO TELEVISA,"2,122","1,308",814,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAR2015,2015,03,C087,CABLECOM,G004,GRUPO TELEVISA,"2,196","1,353",843,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15APR2015,2015,04,C087,CABLECOM,G004,GRUPO TELEVISA,"2,176","1,341",835,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAY2015,2015,05,C087,CABLECOM,G004,GRUPO TELEVISA,"2,256","1,390",866,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUN2015,2015,06,C087,CABLECOM,G004,GRUPO TELEVISA,"2,390","1,473",917,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUL2015,2015,07,C087,CABLECOM,G004,GRUPO TELEVISA,"2,453","1,512",941,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15AUG2015,2015,08,C087,CABLECOM,G004,GRUPO TELEVISA,"2,521","1,554",967,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15SEP2015,2015,09,C087,CABLECOM,G004,GRUPO TELEVISA,"2,550","1,572",978,0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15OCT2015,2015,10,C087,CABLECOM,G004,GRUPO TELEVISA,"2,642","1,628","1,014",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15NOV2015,2015,11,C087,CABLECOM,G004,GRUPO TELEVISA,"2,760","1,701","1,059",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15DEC2015,2015,12,C087,CABLECOM,G004,GRUPO TELEVISA,"2,979","1,836","1,143",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JAN2016,2016,01,C087,CABLECOM,G004,GRUPO TELEVISA,"2,980","1,837","1,143",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15FEB2016,2016,02,C087,CABLECOM,G004,GRUPO TELEVISA,"2,838","1,749","1,089",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAR2016,2016,03,C087,CABLECOM,G004,GRUPO TELEVISA,"2,824","1,740","1,084",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15APR2016,2016,04,C087,CABLECOM,G004,GRUPO TELEVISA,"2,810","1,732","1,078",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15MAY2016,2016,05,C087,CABLECOM,G004,GRUPO TELEVISA,"2,803","1,728","1,075",0,0
100693,"TELE CABLE DE LA BARCA, S.A. DE C.V.",15JUN2016,2016,06,C087,CABLECOM,G004,GRUPO TELEVISA,"2,813","1,734","1,079",0,0
100704,"AVANTEL, S. DE R.L. DE C.V.",15OCT2018,2018,10,C053,CABLECOM,G004,GRUPO TELEVISA,15,4,3,,8
100704,"AVANTEL, S. DE R.L. DE C.V.",15NOV2018,2018,11,C053,CABLECOM,G004,GRUPO TELEVISA,15,4,3,,8
100704,"AVANTEL, S. DE R.L. DE C.V.",15DEC2018,2018,12,C053,CABLECOM,G004,GRUPO TELEVISA,15,4,3,,8
100704,"AVANTEL, S. DE R.L. DE C.V.",15JAN2019,2019,01,C053,AVANTEL,G004,GRUPO TELEVISA,15,4,3,,8
100704,"AVANTEL, S. DE R.L. DE C.V.",15FEB2019,2019,02,C053,AVANTEL,G004,GRUPO TELEVISA,14,3,3,,8
100704,"AVANTEL, S. DE R.L. DE C.V.",15MAR2019,2019,03,C053,AVANTEL,G004,GRUPO TELEVISA,12,3,3,,6
100704,"AVANTEL, S. DE R.L. DE C.V.",15APR2019,2019,04,C053,AVANTEL,G009,AXTEL,13,3,3,0,7
100704,"AVANTEL, S. DE R.L. DE C.V.",15MAY2019,2019,05,C053,AVANTEL,G009,AXTEL,13,3,3,0,7
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JAN2013,2013,01,C087,CABLECOM,C087,CABLECOM,"10,509","1,584","8,902",23,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15FEB2013,2013,02,C087,CABLECOM,C087,CABLECOM,"10,949","1,651","9,275",23,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAR2013,2013,03,C087,CABLECOM,C087,CABLECOM,"11,345","1,710","9,610",24,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15APR2013,2013,04,C087,CABLECOM,C087,CABLECOM,"11,985","1,807","10,152",26,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAY2013,2013,05,C087,CABLECOM,C087,CABLECOM,"12,616","1,902","10,687",27,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUN2013,2013,06,C087,CABLECOM,C087,CABLECOM,"13,274","2,001","11,244",28,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUL2013,2013,07,C087,CABLECOM,C087,CABLECOM,"13,922","2,099","11,793",30,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15AUG2013,2013,08,C087,CABLECOM,C087,CABLECOM,"14,595","2,200","12,363",31,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15SEP2013,2013,09,C087,CABLECOM,C087,CABLECOM,"15,281","2,304","12,945",32,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15OCT2013,2013,10,C087,CABLECOM,C087,CABLECOM,"15,958","2,406","13,518",34,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15NOV2013,2013,11,C087,CABLECOM,C087,CABLECOM,"16,666","2,512","14,118",36,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15DEC2013,2013,12,C087,CABLECOM,C087,CABLECOM,"17,225","2,731","14,458",36,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JAN2014,2014,01,C087,CABLECOM,C087,CABLECOM,"18,414","3,126","15,250",38,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15FEB2014,2014,02,C087,CABLECOM,C087,CABLECOM,"18,610","3,154","15,416",40,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAR2014,2014,03,C087,CABLECOM,C087,CABLECOM,"19,264","3,358","15,865",41,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15APR2014,2014,04,C087,CABLECOM,C087,CABLECOM,"19,881","3,652","16,189",40,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAY2014,2014,05,C087,CABLECOM,C087,CABLECOM,"20,739","4,082","16,616",41,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUN2014,2014,06,C087,CABLECOM,C087,CABLECOM,"21,354","4,508","16,803",43,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUL2014,2014,07,C087,CABLECOM,C087,CABLECOM,"22,113","4,964","17,102",47,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15AUG2014,2014,08,C087,CABLECOM,G004,GRUPO TELEVISA,"23,030","5,372","17,611",47,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15SEP2014,2014,09,C087,CABLECOM,G004,GRUPO TELEVISA,"23,923","5,797","18,074",52,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15OCT2014,2014,10,C087,CABLECOM,G004,GRUPO TELEVISA,"25,013","5,579","19,400",34,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15NOV2014,2014,11,C087,CABLECOM,G004,GRUPO TELEVISA,"25,817","5,050","20,718",48,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15DEC2014,2014,12,C087,CABLECOM,G004,GRUPO TELEVISA,"26,750","5,233","21,467",50,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JAN2015,2015,01,C087,CABLECOM,G004,GRUPO TELEVISA,"28,026","5,482","22,491",53,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15FEB2015,2015,02,C087,CABLECOM,G004,GRUPO TELEVISA,"29,012","5,675","23,282",54,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAR2015,2015,03,C087,CABLECOM,G004,GRUPO TELEVISA,"30,036","5,876","24,104",56,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15APR2015,2015,04,C087,CABLECOM,G004,GRUPO TELEVISA,"31,055","6,075","24,922",58,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAY2015,2015,05,C087,CABLECOM,G004,GRUPO TELEVISA,"32,006","6,261","25,685",60,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUN2015,2015,06,C087,CABLECOM,G004,GRUPO TELEVISA,"32,820","6,420","26,338",62,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUL2015,2015,07,C087,CABLECOM,G004,GRUPO TELEVISA,"33,727","6,598","27,066",63,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15AUG2015,2015,08,C087,CABLECOM,G004,GRUPO TELEVISA,"34,449","6,739","27,646",64,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15SEP2015,2015,09,C087,CABLECOM,G004,GRUPO TELEVISA,"34,850","6,817","27,967",65,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15OCT2015,2015,10,C087,CABLECOM,G004,GRUPO TELEVISA,"35,748","6,993","28,688",67,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15NOV2015,2015,11,C087,CABLECOM,G004,GRUPO TELEVISA,"36,976","7,233","29,674",69,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15DEC2015,2015,12,C087,CABLECOM,G004,GRUPO TELEVISA,"38,409","7,513","30,824",72,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JAN2016,2016,01,C087,CABLECOM,G004,GRUPO TELEVISA,"38,741","7,578","31,090",73,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15FEB2016,2016,02,C087,CABLECOM,G004,GRUPO TELEVISA,"39,068","7,642","31,352",73,1
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAR2016,2016,03,C087,CABLECOM,G004,GRUPO TELEVISA,"39,161","7,661","31,427",73,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15APR2016,2016,04,C087,CABLECOM,G004,GRUPO TELEVISA,"39,555","7,738","31,743",74,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15MAY2016,2016,05,C087,CABLECOM,G004,GRUPO TELEVISA,"39,873","7,800","31,998",75,0
100707,"T.V.I. NACIONAL, S.A. DE C.V.",15JUN2016,2016,06,C087,CABLECOM,G004,GRUPO TELEVISA,"39,953","7,815","32,063",75,0
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15OCT2018,2018,10,C149,DISH,G002,DISH-MVS,"2,429",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15NOV2018,2018,11,C149,DISH,G002,DISH-MVS,"5,418",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15DEC2018,2018,12,C149,DISH,G002,DISH-MVS,"7,908",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15JAN2019,2019,01,C149,DISH,G002,DISH-MVS,"12,490",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15FEB2019,2019,02,C149,DISH,G002,DISH-MVS,"17,924",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15MAR2019,2019,03,C149,DISH,G002,DISH-MVS,"22,883",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15APR2019,2019,04,C149,DISH,G002,DISH-MVS,"26,393",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15MAY2019,2019,05,C149,DISH,G002,DISH-MVS,"29,540",,,,
100747,"COMERCIALIZADORA DE FRECUENCIAS SATELITALES, S. DE R.L. DE C.V.",15JUN2019,2019,06,C149,DISH,G002,DISH-MVS,"33,763",,,,
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JAN2013,2013,01,C087,CABLECOM,C087,CABLECOM,"13,379","4,675","8,628",76,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15FEB2013,2013,02,C087,CABLECOM,C087,CABLECOM,"13,759","4,808","8,873",78,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAR2013,2013,03,C087,CABLECOM,C087,CABLECOM,"14,101","4,927","9,094",80,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15APR2013,2013,04,C087,CABLECOM,C087,CABLECOM,"14,729","5,147","9,499",83,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAY2013,2013,05,C087,CABLECOM,C087,CABLECOM,"15,341","5,361","9,894",86,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUN2013,2013,06,C087,CABLECOM,C087,CABLECOM,"15,980","5,584","10,306",90,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUL2013,2013,07,C087,CABLECOM,C087,CABLECOM,"16,603","5,802","10,708",93,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15AUG2013,2013,08,C087,CABLECOM,C087,CABLECOM,"17,253","6,029","11,127",97,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15SEP2013,2013,09,C087,CABLECOM,C087,CABLECOM,"17,908","6,258","11,549",101,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15OCT2013,2013,10,C087,CABLECOM,C087,CABLECOM,"18,558","6,485","11,968",105,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15NOV2013,2013,11,C087,CABLECOM,C087,CABLECOM,"19,234","6,563","12,562",109,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15DEC2013,2013,12,C087,CABLECOM,C087,CABLECOM,"19,738","6,897","12,729",112,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JAN2014,2014,01,C087,CABLECOM,C087,CABLECOM,"20,955","7,454","13,388",112,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15FEB2014,2014,02,C087,CABLECOM,C087,CABLECOM,"21,001","7,649","13,240",112,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAR2014,2014,03,C087,CABLECOM,C087,CABLECOM,"21,551","8,013","13,423",115,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15APR2014,2014,04,C087,CABLECOM,C087,CABLECOM,"22,033","8,370","13,547",116,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAY2014,2014,05,C087,CABLECOM,C087,CABLECOM,"22,790","8,789","13,881",120,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUN2014,2014,06,C087,CABLECOM,C087,CABLECOM,"23,268","9,099","14,050",119,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUL2014,2014,07,C087,CABLECOM,C087,CABLECOM,"23,907","9,509","14,273",125,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15AUG2014,2014,08,C087,CABLECOM,G004,GRUPO TELEVISA,"24,707","9,904","14,680",123,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15SEP2014,2014,09,C087,CABLECOM,G004,GRUPO TELEVISA,"25,478","10,346","15,007",125,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15OCT2014,2014,10,C087,CABLECOM,G004,GRUPO TELEVISA,"26,458","10,744","15,584",130,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15NOV2014,2014,11,C087,CABLECOM,G004,GRUPO TELEVISA,"27,122","11,014","15,975",133,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15DEC2014,2014,12,C087,CABLECOM,G004,GRUPO TELEVISA,"27,925","11,340","16,448",137,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JAN2015,2015,01,C087,CABLECOM,G004,GRUPO TELEVISA,"29,076","11,807","17,126",143,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15FEB2015,2015,02,C087,CABLECOM,G004,GRUPO TELEVISA,"29,917","12,149","17,621",147,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAR2015,2015,03,C087,CABLECOM,G004,GRUPO TELEVISA,"30,813","12,513","18,149",151,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15APR2015,2015,04,C087,CABLECOM,G004,GRUPO TELEVISA,"32,282","13,109","19,014",159,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAY2015,2015,05,C087,CABLECOM,G004,GRUPO TELEVISA,"32,975","13,390","19,422",162,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUN2015,2015,06,C087,CABLECOM,G004,GRUPO TELEVISA,"33,295","13,520","19,611",164,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUL2015,2015,07,C087,CABLECOM,G004,GRUPO TELEVISA,"33,762","13,710","19,886",166,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15AUG2015,2015,08,C087,CABLECOM,G004,GRUPO TELEVISA,"34,615","14,056","20,388",170,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15SEP2015,2015,09,C087,CABLECOM,G004,GRUPO TELEVISA,"35,102","14,254","20,675",173,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15OCT2015,2015,10,C087,CABLECOM,G004,GRUPO TELEVISA,"35,191","14,290","20,728",173,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15NOV2015,2015,11,C087,CABLECOM,G004,GRUPO TELEVISA,"35,656","14,479","21,001",175,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15DEC2015,2015,12,C087,CABLECOM,G004,GRUPO TELEVISA,"36,418","14,789","21,450",179,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JAN2016,2016,01,C087,CABLECOM,G004,GRUPO TELEVISA,"37,290","15,143","21,964",183,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15FEB2016,2016,02,C087,CABLECOM,G004,GRUPO TELEVISA,"37,650","15,289","22,176",185,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAR2016,2016,03,C087,CABLECOM,G004,GRUPO TELEVISA,"37,779","15,341","22,252",186,0
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15APR2016,2016,04,C087,CABLECOM,G004,GRUPO TELEVISA,"38,488","15,629","22,669",189,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15MAY2016,2016,05,C087,CABLECOM,G004,GRUPO TELEVISA,"39,097","15,876","23,028",192,1
100766,"T.V. CABLE DE PROVINCIA, S.A. DE C.V.",15JUN2016,2016,06,C087,CABLECOM,G004,GRUPO TELEVISA,"39,550","16,060","23,295",195,0
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15OCT2017,2017,10,C508,SKY,G004,GRUPO TELEVISA,389,,,389,
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15NOV2017,2017,11,C508,SKY,G004,GRUPO TELEVISA,630,,,630,
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15DEC2017,2017,12,C508,SKY,G004,GRUPO TELEVISA,863,,,863,
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15JAN2018,2018,01,C508,SKY,G004,GRUPO TELEVISA,"1,167",,,"1,167",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15FEB2018,2018,02,C508,SKY,G004,GRUPO TELEVISA,"1,895",,,"1,895",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15MAR2018,2018,03,C508,SKY,G004,GRUPO TELEVISA,"2,292",,,"2,292",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15APR2018,2018,04,C508,SKY,G004,GRUPO TELEVISA,"2,686",,,"2,686",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15MAY2018,2018,05,C508,SKY,G004,GRUPO TELEVISA,"2,962",,,"2,962",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15JUN2018,2018,06,C508,SKY,G004,GRUPO TELEVISA,"3,098",,,"3,098",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15JUL2018,2018,07,C508,SKY,G004,GRUPO TELEVISA,"3,328",,,"3,328",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15AUG2018,2018,08,C508,SKY,G004,GRUPO TELEVISA,"3,592",,,"3,592",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15SEP2018,2018,09,C508,SKY,G004,GRUPO TELEVISA,"3,662",,,"3,662",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15OCT2018,2018,10,C508,SKY,G004,GRUPO TELEVISA,"2,330",,,"2,330",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15NOV2018,2018,11,C508,SKY,G004,GRUPO TELEVISA,"2,422",,,"2,422",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15DEC2018,2018,12,C508,SKY,G004,GRUPO TELEVISA,"2,412",,,"2,412",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15JAN2019,2019,01,C508,SKY,G004,GRUPO TELEVISA,"2,439",,,"2,439",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15FEB2019,2019,02,C508,SKY,G004,GRUPO TELEVISA,"2,445",,,"2,445",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15MAR2019,2019,03,C508,SKY,G004,GRUPO TELEVISA,"2,456",,,"2,456",
100770,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",15APR2019,2019,04,C508,SKY,G004,GRUPO TELEVISA,"2,471",0,0,"2,471",0
